住所,区,地域,ジャンル,店舗名,取扱商品,カテゴリ,カテゴリ(麺類),カテゴリ(薬局),カテゴリ(衣服),カテゴリ(洋菓子)
新潟県新潟市中央区花園,中央区,花園,和食、寿司、割烹,天地豊作 新潟駅店,飲食店(食堂),食べる,0,0,0,0
新潟県新潟市中央区川端町,中央区,川端町,和食、寿司、割烹,富寿し膳,寿司・和食,食べる,0,0,0,0
新潟県新潟市中央区東大通,中央区,東大通,和食、寿司、割烹,富寿し新潟駅前店,寿司・和食,食べる,0,0,0,0
新潟県新潟市中央区万代,中央区,万代,和食、寿司、割烹,富寿し新潟万代店,寿司・和食,食べる,0,0,0,0
新潟県新潟市中央区東大通,中央区,東大通,和食、寿司、割烹,虎治郎の店,宴会・食事・居酒屋,食べる,0,0,0,0
新潟県新潟市中央区明石,中央区,明石,和食、寿司、割烹,鳥忠<明石>,飲食店,食べる,0,0,0,0
新潟県新潟市中央区弁天,中央区,弁天,和食、寿司、割烹,鳥忠本店,飲食店,食べる,0,0,0,0
新潟県新潟市中央区花園,中央区,花園,和食、寿司、割烹,とんかつ政ちゃん新潟駅前店,かつ丼,食べる,0,0,0,0
新潟県新潟市中央区沼垂東,中央区,沼垂東,和食、寿司、割烹,とんかつ政ちゃん沼垂本店,かつ丼,食べる,0,0,0,0
新潟県新潟市中央区弁天,中央区,弁天,和食、寿司、割烹,とん八駅前本店,飲食業,食べる,0,0,0,0
新潟県新潟市中央区上近江,中央区,上近江,和食、寿司、割烹,新潟かつ丼政家Dekky401店,かつ丼,食べる,0,0,0,0
新潟県新潟市中央区東大通,中央区,東大通,和食、寿司、割烹,新潟の時,新潟の地酒と本格和食料理,食べる,0,0,0,0
新潟県新潟市中央区東大通,中央区,東大通,和食、寿司、割烹,日本料理 花のめ,日本料理,食べる,0,0,0,0
新潟県新潟市中央区東堀通,中央区,東堀通,和食、寿司、割烹,日本料理 あららぎ,日本料理店,食べる,0,0,0,0
新潟県新潟市中央区西堀通り,中央区,西堀通り,和食、寿司、割烹,日本料理 しまや,日本料理,食べる,0,0,0,0
新潟県新潟市中央区西大畑町,中央区,西大畑町,和食、寿司、割烹,日本料理 行形亭,日本料理,食べる,0,0,0,0
新潟県新潟市中央区古町,中央区,古町,和食、寿司、割烹,日本料理 力彌,鰻・おでん・わっぱ飯・ランチ,食べる,0,0,0,0
新潟県新潟市中央区東堀通,中央区,東堀通,和食、寿司、割烹,ふくを呼ぶ店かき忠,和食・ランチ・ふぐ・かき,食べる,0,0,0,0
新潟県新潟市中央区古町通,中央区,古町通,和食、寿司、割烹,古町やぶそば,日本そば・丼物,食べる,0,0,0,0
新潟県新潟市中央区万代島(ピア万代内),中央区,万代島(ピア万代内),和食、寿司、割烹,弁慶ピア万代店,すし,食べる,0,0,0,0
新潟県新潟市中央区弁天,中央区,弁天,和食、寿司、割烹,弁慶の泣き処,寿司・天ぷら,食べる,0,0,0,0
新潟県新潟市中央区川端町,中央区,川端町,和食、寿司、割烹,ホテルオークラ新潟さざんか,鉄板焼レストラン,食べる,0,0,0,0
新潟県新潟市中央区川端町,中央区,川端町,和食、寿司、割烹,ホテルオークラ新潟や彦,和食レストラン,食べる,0,0,0,0
新潟県新潟市中央区南笹口,中央区,南笹口,和食、寿司、割烹,政家新潟駅南店,かつ丼,食べる,0,0,0,0
新潟県新潟市中央区古町通,中央区,古町通,和食、寿司、割烹,港すし,すし・和食,食べる,0,0,0,0
新潟県新潟市中央区清五郎,中央区,清五郎,和食、寿司、割烹,やさい茶屋,飲食店,食べる,0,0,0,0
新潟県新潟市中央区東大通,中央区,東大通,和食、寿司、割烹,安兵衛帝石裏店,飲食業,食べる,0,0,0,0
新潟県新潟市中央区古町通,中央区,古町通,和食、寿司、割烹,安兵衛古町店,飲食業,食べる,0,0,0,0
新潟県新潟市中央区東大通,中央区,東大通,和食、寿司、割烹,安兵衛本店,飲食業,食べる,0,0,0,0
新潟県新潟市中央区東堀通,中央区,東堀通,和食、寿司、割烹,やひこ,割烹・和食・日本料理,食べる,0,0,0,0
新潟県新潟市中央区西堀通,中央区,西堀通,和食、寿司、割烹,よし乃寿司,寿司,食べる,0,0,0,0
新潟県新潟市中央区本町通,中央区,本町通,和食、寿司、割烹,ラーメン餃子担々麺 笑美寿亭,中華ランチ・ラーメン・酒,食べる,1,0,0,0
新潟県新潟市中央区西堀前通,中央区,西堀前通,和食、寿司、割烹,柳都古町 旬菜 すゞ家,地酒とおばんざいと旬な新潟の味,食べる,0,0,0,0
新潟県新潟市中央区鐙,中央区,鐙,和食、寿司、割烹,和食処本ん万,飲食店,食べる,0,0,0,0
新潟県新潟市中央区古町,中央区,古町,和食、寿司、割烹,わっぱ飯 田舎家,わっぱ飯・郷土料理,食べる,0,0,0,0
新潟県新潟市中央区西堀前通,中央区,西堀前通,洋食、イタリアン、フレンチ,armonia,イタリア料理,食べる,0,0,0,0
新潟県新潟市中央区東大通,中央区,東大通,洋食、イタリアン、フレンチ,Anfang,イタリア料理・アルコール類,食べる,0,0,0,0
新潟県新潟市中央区天神,中央区,天神,洋食、イタリアン、フレンチ,ICHIE,雲丹トリュフ御飯・パスタ・ワイン,食べる,1,0,0,0
新潟県新潟市中央区万代,中央区,万代,洋食、イタリアン、フレンチ,ANAクラウンプラザホテル1Fオールデイダイニングシーズンカフェ,洋食料理等飲食,食べる,0,0,0,0
新潟県新潟市中央区古町通,中央区,古町通,洋食、イタリアン、フレンチ,オーベルジュ古町,フランス料理,食べる,0,0,0,0
新潟県新潟市中央区八千代,中央区,八千代,洋食、イタリアン、フレンチ,MILAN RIVERSIDE TERRACE,洋食レストラン,食べる,0,0,0,0
新潟県新潟市中央区米山,中央区,米山,洋食、イタリアン、フレンチ,カプリチョーザ新潟駅南店,イタリア料理・パスタ・ピザ,食べる,1,0,0,0
新潟県新潟市中央区八千代,中央区,八千代,洋食、イタリアン、フレンチ,カプリチョーザ新潟万代シティ店,イタリア料理・パスタ・ピザ,食べる,1,0,0,0
新潟県新潟市中央区西堀前通,中央区,西堀前通,洋食、イタリアン、フレンチ,元祖かにみそパスタYOU&I,元祖かにみそパスタ&ソーセージ,食べる,1,0,0,0
新潟県新潟市中央区けやき通,中央区,けやき通,洋食、イタリアン、フレンチ,kitchenBarGenSun,パエリア・にんにくスープ・パスタ,食べる,1,0,0,0
新潟県新潟市中央区東堀通,中央区,東堀通,洋食、イタリアン、フレンチ,gradevole,イタリア料理,食べる,0,0,0,0
新潟県新潟市中央区女池南,中央区,女池南,洋食、イタリアン、フレンチ,SAKURAGI BUTCHER HORLY'S,ステーキ、ハンバーグ,食べる,0,0,0,0
新潟県新潟市中央区神道寺,中央区,神道寺,洋食、イタリアン、フレンチ,ステーキのさるーん桜木店,ステーキ・ハンバーグ レストラン,食べる,0,0,0,0
新潟県新潟市中央区万代,中央区,万代,洋食、イタリアン、フレンチ,ダンスイングドール,飲食店,食べる,0,0,0,0
新潟県新潟市中央区南笹口,中央区,南笹口,洋食、イタリアン、フレンチ,トラットリア ノラ・クチーナ新潟鐙店,イタリア料理,食べる,0,0,0,0
新潟県新潟市中央区万代,中央区,万代,洋食、イタリアン、フレンチ,パスタの森,パスタ・ピザ,食べる,1,0,0,0
新潟県新潟市中央区白山浦,中央区,白山浦,洋食、イタリアン、フレンチ,ピーア軒,タンシチュー、村上牛のビーフカレー,食べる,0,0,0,0
新潟県新潟市中央区東大通,中央区,東大通,洋食、イタリアン、フレンチ,ビストロカメレオン,飲食店,食べる,0,0,0,0
新潟県新潟市中央区和合町,中央区,和合町,洋食、イタリアン、フレンチ,びっくりドンキー新潟和合,ハンバーグ・ステーキ,食べる,0,0,0,0
新潟県新潟市中央区湖南,中央区,湖南,洋食、イタリアン、フレンチ,ピッツェリア新潟中央インター店,ピザ、パスタ,食べる,1,0,0,0
新潟県新潟市中央区米山,中央区,米山,洋食、イタリアン、フレンチ,FISHERMANS MARKET OYSTER BAR,牡蠣,食べる,0,0,0,0
新潟県新潟市中央区東大通,中央区,東大通,洋食、イタリアン、フレンチ,プラスサード,飲食業,食べる,0,0,0,0
新潟県新潟市中央区川端町,中央区,川端町,洋食、イタリアン、フレンチ,ホテルオークラ新潟スターライト,フレンチレストラン,食べる,0,0,0,0
新潟県新潟市中央区川端町,中央区,川端町,洋食、イタリアン、フレンチ,ホテルオークラ新潟つばき,バイキングレストラン,食べる,0,0,0,0
新潟県新潟市中央区万代島,中央区,万代島,洋食、イタリアン、フレンチ,ホテル日航新潟セリーナ,洋食料理,食べる,0,0,0,0
新潟県新潟市中央区花園,中央区,花園,洋食、イタリアン、フレンチ,ラ・ファットリア,イタリア料理,食べる,0,0,0,0
新潟県新潟市中央区花園,中央区,花園,洋食、イタリアン、フレンチ,La  Fattoria,イタリア料理,食べる,0,0,0,0
新潟県新潟市中央区一番堀通町,中央区,一番堀通町,洋食、イタリアン、フレンチ,レストラン キリン,オムライス・ハンバーグ,食べる,0,0,0,0
新潟県新潟市中央区西堀通,中央区,西堀通,洋食、イタリアン、フレンチ,restaurant &bar PULP FICTION,酒類飲食物の提供,食べる,0,0,0,0
新潟県新潟市中央区万代,中央区,万代,中華、ラーメン,ANAクラウンプラザホテル2F中国料理天壇,中国料理等飲食,食べる,1,0,0,0
新潟県新潟市中央区春日町,中央区,春日町,中華、ラーメン,オレたちのラーメンちょび吉,ラーメン,食べる,1,0,0,0
新潟県新潟市中央区古町通,中央区,古町通,中華、ラーメン,元祖 金太郎ラーメン,ラーメン・酒,食べる,1,0,0,0
新潟県新潟市中央区米山,中央区,米山,中華、ラーメン,喜多方ラーメン蔵けやき通り店,らーめん,食べる,1,0,0,0
新潟県新潟市中央区美咲町,中央区,美咲町,中華、ラーメン,吉相県庁前店,ラーメン,食べる,1,0,0,0
新潟県新潟市中央区弁天橋通,中央区,弁天橋通,中華、ラーメン,孔明長潟店,ラーメン,食べる,1,0,0,0
新潟県新潟市中央区東堀前通,中央区,東堀前通,中華、ラーメン,餃子と担担麺の店 ことぶき屋本店,餃子と担担麺主力に中華料理,食べる,1,0,0,0
新潟県新潟市中央区万代,中央区,万代,中華、ラーメン,四川飯店新潟,中国料理等飲食,食べる,1,0,0,0
新潟県新潟市中央区女池上山,中央区,女池上山,中華、ラーメン,大舎厘女池上山店,ラーメン,食べる,1,0,0,0
新潟県新潟市中央区女池神明,中央区,女池神明,中華、ラーメン,だるまや女池店,ラーメン,食べる,1,0,0,0
新潟県新潟市中央区花園,中央区,花園,中華、ラーメン,だるまや新潟駅前店,ラーメン,食べる,1,0,0,0
新潟県新潟市中央区南笹口,中央区,南笹口,中華、ラーメン,ちゃーしゅうや武蔵笹口店,ラーメン,食べる,1,0,0,0
新潟県新潟市中央区女池神明,中央区,女池神明,中華、ラーメン,ちゃーしゅうや武蔵女池インター店,ラーメン,食べる,1,0,0,0
新潟県新潟市中央区東大通,中央区,東大通,中華、ラーメン,チャイニーズバル光輝,中華料理 、ラーメン,食べる,1,0,0,0
新潟県新潟市中央区東大通,中央区,東大通,中華、ラーメン,中華と和ダイニング 香新,中華料理(餃子・海老チリソース・ハタハタ一夜干)他,食べる,1,0,0,0
新潟県新潟市中央区万代,中央区,万代,中華、ラーメン,中国料理柳江苑,飲食店,食べる,1,0,0,0
新潟県新潟市中央区川端町,中央区,川端町,中華、ラーメン,ホテルオークラ新潟桃花林,中国料理レストラン,食べる,1,0,0,0
新潟県新潟市中央区万代島,中央区,万代島,中華、ラーメン,ホテル日航新潟桃李,中国料理,食べる,1,0,0,0
新潟県新潟市中央区紫竹山,中央区,紫竹山,中華、ラーメン,万人家紫竹山店,ラーメン,食べる,1,0,0,0
新潟県新潟市中央区花園,中央区,花園,中華、ラーメン,無尽蔵花園家,らーめん,食べる,1,0,0,0
新潟県新潟市中央区古町通,中央区,古町通,中華、ラーメン,麺亭,ラーメン 餃子 チャーハン,食べる,1,0,0,0
新潟県新潟市中央区女池上山,中央区,女池上山,中華、ラーメン,らーめん風伯女池店,らーめん,食べる,1,0,0,0
新潟県新潟市中央区万代,中央区,万代,中華、ラーメン,らーめん風伯万代店,らーめん,食べる,1,0,0,0
新潟県新潟市中央区万代,中央区,万代,中華、ラーメン,柳麺 竜胆,ラーメン・餃子,食べる,1,0,0,0
新潟県新潟市中央区堀之内南,中央区,堀之内南,中華、ラーメン,楼蘭,ダイニングレストラン,食べる,1,0,0,0
新潟県新潟市中央区鳥屋野,中央区,鳥屋野,中華、ラーメン,和風とんこつたまる屋,ラーメン・マーボーメン・餃子,食べる,1,0,0,0
新潟県新潟市中央区古町通,中央区,古町通,ファストフード、軽食、喫茶,あずまや本舗,たこ焼き、焼きそば、お好み焼き,食べる,0,0,0,0
新潟県新潟市中央区弁天,中央区,弁天,ファストフード、軽食、喫茶,&CAFE,季節のフルーツを使用したパフェやサンドイッチ,食べる,0,0,0,0
新潟県新潟市中央区沼垂東,中央区,沼垂東,ファストフード、軽食、喫茶,ISANA,焼プリン・コーヒー・雑貨,食べる,0,0,0,0
新潟県新潟市中央区万代,中央区,万代,ファストフード、軽食、喫茶,ANAクラウンプラザホテル1Fラウンジ越,ティーラウンジ,食べる,0,0,0,0
新潟県新潟市中央区古町通,中央区,古町通,ファストフード、軽食、喫茶,エトアールプリュス,軽食・喫茶,食べる,0,0,0,0
新潟県新潟市中央区女池神明,中央区,女池神明,ファストフード、軽食、喫茶,おとぎ屋珈琲店女池店,パスタ、ピザ、コーヒー,食べる,1,0,0,0
